sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,15.768679581080479,0.5019781517664752,0.025912966579198837,0.059935539960861206,0.35,0.6,400,False
1,18.729634512898464,0.7013666725705952,0.013381581753492355,0.06140178069472313,0.35,0.6,400,False
2,25.715606746113394,0.7577270153707396,0.0024999864399433136,0.03457728028297424,0.35,0.6,400,False
3,28.242428538531716,0.8523267081606979,0.0013839623425155878,0.05052919313311577,0.35,0.6,400,False
4,19.76618722028119,0.6396375730545973,0.010400034487247467,0.07014093548059464,0.35,0.6,400,False
5,19.8713901905888,0.6636715959428083,0.009526369161903858,0.04814102128148079,0.35,0.6,400,False
6,19.787552404420715,0.6333995098430361,0.0085948146879673,0.055601414293050766,0.35,0.6,400,False
7,25.96237954396967,0.7702559280373594,0.0025082703214138746,0.03914617747068405,0.35,0.6,400,False
8,19.027796641210443,0.6364238348618795,0.012402689084410667,0.05816974863409996,0.35,0.6,400,False
9,19.29466508562112,0.7482374080671573,0.011599474586546421,0.06697514653205872,0.35,0.6,400,False
