sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,23.843793139316958,0.8816482792520738,0.004036507569253445,0.022850170731544495,0.07,0.4,100,True
1,21.90206009156599,0.8311170503651863,0.006445623002946377,0.03337341547012329,0.07,0.4,100,True
2,29.38175414742185,0.931505183409491,0.0010747882770374417,0.014105472713708878,0.07,0.4,100,True
3,30.93617693581303,0.9198831559934483,0.0007443024660460651,0.02317982353270054,0.07,0.4,100,True
4,28.90143533109141,0.9586149280193051,0.0012691413285210729,0.01831161230802536,0.07,0.4,100,True
5,25.570794777659742,0.8995025767517056,0.002564406953752041,0.026823142543435097,0.07,0.4,100,True
6,23.29469912934755,0.8647651620826224,0.0038328496739268303,0.03308822587132454,0.07,0.4,100,True
7,30.167036138411007,0.9631749775387555,0.0009525959030725062,0.014144966378808022,0.07,0.4,100,True
8,22.310534546710876,0.8306571810874632,0.005824277177453041,0.030510690063238144,0.07,0.4,100,True
9,18.51278482859276,0.6936437641000145,0.013887571170926094,0.04292994365096092,0.07,0.4,100,True
