sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,16.60171261037037,0.5386691517294547,0.021390149369835854,0.0540742389857769,0.07,1.0,300,False
1,18.295645117175642,0.6868310398303543,0.014787895604968071,0.05435774102807045,0.07,1.0,300,False
2,26.358235079072347,0.7850074366322417,0.002156129339709878,0.031308047473430634,0.07,1.0,300,False
3,28.29119373675247,0.8691893835293496,0.0013685092562809587,0.04662277549505234,0.07,1.0,300,False
4,19.874414735487875,0.6522212897419751,0.010144065134227276,0.06920783966779709,0.07,1.0,300,False
5,20.040555581756657,0.6811399512432702,0.009162433445453644,0.04859285056591034,0.07,1.0,300,False
6,19.648737903209714,0.6199240482630212,0.008873970247805119,0.0583832673728466,0.07,1.0,300,False
7,25.647766293114532,0.7720216544127809,0.0026967187877744436,0.04138163849711418,0.07,1.0,300,False
8,18.577635644535672,0.624066012657283,0.013757260516285896,0.05495996028184891,0.07,1.0,300,False
9,19.448577387062198,0.7630292396138012,0.0111955925822258,0.06044751778244972,0.07,1.0,300,False
