sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,33.244963466897154,0.9604763112581644,0.0004633281787391752,0.010685778222978115,0.25,1.0,100
1,40.06799456928444,0.9877878923288194,9.832670184550807e-05,0.00893409363925457,0.25,1.0,100
2,35.58139629923545,0.9668735937898743,0.00025784497847780585,0.008635818026959896,0.25,1.0,100
3,43.63617410314851,0.9934117735754717,3.9971429941942915e-05,0.006709026638418436,0.25,1.0,100
4,25.300185002641182,0.891046367831705,0.0029082719702273607,0.012968449853360653,0.25,1.0,100
5,39.02037118017447,0.9850217781814874,0.00011588553752517328,0.007582582999020815,0.25,1.0,100
6,40.19654431732746,0.9918544738715893,7.82235074439086e-05,0.009485013782978058,0.25,1.0,100
7,37.847590762836425,0.9556705907517727,0.0001624999422347173,0.006276087835431099,0.25,1.0,100
8,35.75395346048798,0.9754872936121082,0.00026357255410403013,0.009795935824513435,0.25,1.0,100
9,38.56489886604509,0.9828267010741928,0.00013721920549869537,0.01314894575625658,0.25,1.0,100
