sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,26.91262919240114,0.8675316443708685,0.0019912333227694035,0.028537079691886902,0.5,1.0,400
1,33.108257111162146,0.9457630233375895,0.00048825331032276154,0.023064151406288147,0.5,1.0,400
2,27.621447537926333,0.9088351924135277,0.0016119575593620539,0.023082904517650604,0.5,1.0,400
3,32.05494201906735,0.961556776004802,0.0005752715514972806,0.021678168326616287,0.5,1.0,400
4,30.813399801385927,0.9724595559024712,0.0008171721710823476,0.01981217786669731,0.5,1.0,400
5,30.29682791575272,0.955492798323571,0.0008637411519885063,0.019246533513069153,0.5,1.0,400
6,29.89360893799748,0.9569275837134036,0.0008387466659769416,0.02089310623705387,0.5,1.0,400
7,32.86824806869616,0.9506013673740766,0.0005114314844831824,0.0109446682035923,0.5,1.0,400
8,31.025977845717463,0.9422391645621866,0.0007828845409676433,0.02056305669248104,0.5,1.0,400
9,28.969300709569413,0.9096172717642578,0.0012501862365752459,0.027816349640488625,0.5,1.0,400
