sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,23.125339526669983,0.8403610972147815,0.004762677010148764,0.02444717101752758,0.5,0.4,200,True
1,22.37163244475395,0.8328834084586053,0.005785056855529547,0.03483124077320099,0.5,0.4,200,True
2,28.317364986110718,0.9096632141208322,0.0013732886873185635,0.016429530456662178,0.5,0.4,200,True
3,29.32577485954716,0.8893650412195245,0.0010784242767840624,0.026942027732729912,0.5,0.4,200,True
4,28.483120630111177,0.9284841168145154,0.001397466636262834,0.02124422788619995,0.5,0.4,200,True
5,24.4248407048486,0.8574422369154855,0.0033387376461178064,0.029208164662122726,0.5,0.4,200,True
6,22.75312660339694,0.8272579408559387,0.004341892432421446,0.03627520427107811,0.5,0.4,200,True
7,27.1922027194678,0.8986205834399436,0.0018896963447332382,0.015585556626319885,0.5,0.4,200,True
8,22.239414582530365,0.8165246080768763,0.005920440424233675,0.03127024322748184,0.5,0.4,200,True
9,18.48110805049868,0.6828142453822091,0.013989236205816269,0.046349234879016876,0.5,0.4,200,True
