sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,26.818303998269744,0.7546119466485259,0.0020349544938653708,0.05862805247306824,1.0,0.6,100
1,31.594124204584958,0.8841960140579871,0.0006919241277500987,0.05372392758727074,1.0,0.6,100
2,26.601620290339113,0.6096804664497647,0.0020386201795190573,0.054471418261528015,1.0,0.6,100
3,31.07156198181538,0.8090182661662269,0.0007214578217826784,0.05260678753256798,1.0,0.6,100
4,19.827762816830475,0.560657922738688,0.010253619402647018,0.0644112229347229,1.0,0.6,100
5,26.567545352551278,0.7270727157779506,0.0020385056268423796,0.06417559832334518,1.0,0.6,100
6,28.63334157172566,0.8073147764031547,0.0011211340315639973,0.05425600707530975,1.0,0.6,100
7,26.9458456040735,0.6807843836005661,0.001999989617615938,0.05417216569185257,1.0,0.6,100
8,31.65687321168253,0.8262493870960178,0.000677030417136848,0.05871202051639557,1.0,0.6,100
9,29.435564439269818,0.8252512782089358,0.001122918794862926,0.061464227735996246,1.0,0.6,100
