sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,15.702354901817372,0.49271343456666683,0.026311742141842842,0.06264421343803406,0.25,0.6,100,False
1,18.14002015160083,0.6748030951011866,0.015327412635087967,0.06535759568214417,0.25,0.6,100,False
2,25.366741485968415,0.7325516247047088,0.0027090946678072214,0.03548818826675415,0.25,0.6,100,False
3,27.723173280277734,0.8494983448716523,0.0015597314340993762,0.0526808463037014,0.25,0.6,100,False
4,19.305009150162377,0.6171227695274234,0.011565186083316803,0.06987215578556061,0.25,0.6,100,False
5,19.6741825422719,0.6551467459699719,0.009968920610845089,0.04994051903486252,0.25,0.6,100,False
6,20.25617406280341,0.6499121444686307,0.007715681567788124,0.05599852278828621,0.25,0.6,100,False
7,25.55065461431743,0.7671969420083398,0.0027576987631618977,0.04154833406209946,0.25,0.6,100,False
8,18.97610935104725,0.6363283160686953,0.012551181018352509,0.05985099822282791,0.25,0.6,100,False
9,19.32533614875299,0.7515486608519122,0.0115178432315588,0.06658518314361572,0.25,0.6,100,False
