sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,15.62949380552448,0.4890515315099279,0.0267568938434124,0.05809313431382179,0.5,0.8,25,False
1,16.934476263903612,0.6163887998304965,0.020231276750564575,0.06172404810786247,0.5,0.8,25,False
2,24.646443684106742,0.6881345847156289,0.003197819460183382,0.031169097870588303,0.5,0.8,25,False
3,26.04933687493964,0.8245906995220631,0.0022931552957743406,0.04982301592826843,0.5,0.8,25,False
4,17.999786090700628,0.5565599028551784,0.015619779005646706,0.06390492618083954,0.5,0.8,25,False
5,19.185076404873392,0.6238686001702642,0.011157291010022163,0.0479348748922348,0.5,0.8,25,False
6,21.08303621785978,0.681845731424828,0.006378052290529013,0.054314132779836655,0.5,0.8,25,False
7,23.767907844761666,0.7258513760716934,0.0041573974303901196,0.03939022496342659,0.5,0.8,25,False
8,18.472536482109604,0.6035069869161426,0.014094246551394463,0.055284298956394196,0.5,0.8,25,False
9,19.313718908057602,0.7429004553312597,0.011548694223165512,0.05936208739876747,0.5,0.8,25,False
