sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,39.64580940871398,0.9636050319554759,0.00010612168989609927,0.026825644075870514,0.05,0.2,100
1,40.32581850240244,0.9720004418839857,9.26593056647107e-05,0.018392378464341164,0.05,0.2,100
2,40.84404671544152,0.9758254281476801,7.675270171603188e-05,0.0184285007417202,0.05,0.2,100
3,42.37488533559588,0.9777783541579733,5.3441493946593255e-05,0.01914050616323948,0.05,0.2,100
4,39.81116850061848,0.9756358109791335,0.00010292874503647909,0.018990200012922287,0.05,0.2,100
5,42.64077110327434,0.9744309701171576,5.034881905885413e-05,0.02102579176425934,0.05,0.2,100
6,41.167209471524615,0.9647453641221004,6.255625339690596e-05,0.022139769047498703,0.05,0.2,100
7,40.72003635696384,0.9578915958833891,8.387039270019159e-05,0.022258615121245384,0.05,0.2,100
8,42.740398066905186,0.9786418084943258,5.2754036005353555e-05,0.018858764320611954,0.05,0.2,100
9,40.5481031031411,0.9773316599728522,8.691495168022811e-05,0.026187896728515625,0.05,0.2,100
