sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,16.600005523023686,0.5415966452221783,0.021398557350039482,0.05463455244898796,0.05,1.0,50,False
1,18.250311175788518,0.6883185988537964,0.014943068847060204,0.054263338446617126,0.05,1.0,50,False
2,26.266589962277802,0.785381196035591,0.002202111529186368,0.03105475753545761,0.05,1.0,50,False
3,28.331206944255243,0.8731014191073181,0.0013559586368501186,0.04631057754158974,0.05,1.0,50,False
4,19.846561924813837,0.6540429324848877,0.010209332220256329,0.06862904876470566,0.05,1.0,50,False
5,20.04533094830022,0.6845453029796825,0.009152364917099476,0.04827827587723732,0.05,1.0,50,False
6,19.708848835306668,0.6212411908049535,0.008751990273594856,0.058214444667100906,0.05,1.0,50,False
7,25.738617655224473,0.7771786841596559,0.0026408915873616934,0.04092967510223389,0.05,1.0,50,False
8,18.58912560358226,0.628944744250554,0.013720911927521229,0.05476981773972511,0.05,1.0,50,False
9,19.461508820448252,0.7671569506962129,0.011162305250763893,0.059652913361787796,0.05,1.0,50,False
