sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,15.737836487098338,0.4679605285138914,0.026097651571035385,0.07064788043498993,0.35,0.2,500,False
1,18.82690865267923,0.6938597583799442,0.013085189275443554,0.07185062766075134,0.35,0.2,500,False
2,25.401842908552645,0.729106313191026,0.002687287051230669,0.04271092265844345,0.35,0.2,500,False
3,27.057248948938263,0.8215472816071708,0.0018182024359703064,0.056753743439912796,0.35,0.2,500,False
4,19.264473898203203,0.6017739629441193,0.011673634871840477,0.07667654007673264,0.35,0.2,500,False
5,19.768176950923383,0.6412568073433507,0.009755481034517288,0.05279560387134552,0.35,0.2,500,False
6,19.60080574789361,0.6094680059350637,0.008972452953457832,0.06117483228445053,0.35,0.2,500,False
7,25.930696634994945,0.7411532669522298,0.002526635769754648,0.04594967141747475,0.35,0.2,500,False
8,19.145119558467318,0.643236941596449,0.012072119861841202,0.06515142321586609,0.35,0.2,500,False
9,19.267703255915343,0.7293220987898236,0.011671708896756172,0.07493750005960464,0.35,0.2,500,False
