sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,26.273062108405675,0.8992591957070755,0.002307166112586856,0.022717097774147987,0.05,1.2,25,True
1,21.559450706225615,0.8137962805115987,0.006974705029278994,0.029886852949857712,0.05,1.2,25,True
2,29.45211166252701,0.924941173543427,0.0010575165506452322,0.01881369575858116,0.05,1.2,25,True
3,30.53259178548703,0.9150668409325267,0.0008167853811755776,0.024439452216029167,0.05,1.2,25,True
4,29.238495741079674,0.9612892694902002,0.0011743672657757998,0.02140817418694496,0.05,1.2,25,True
5,27.04889656757755,0.9140601289501583,0.001824638107791543,0.0269611869007349,0.05,1.2,25,True
6,23.4069791661959,0.858180229889142,0.0037350275088101625,0.03627978637814522,0.05,1.2,25,True
7,35.93888334983126,0.9759047819057363,0.0002521877468097955,0.014324628747999668,0.05,1.2,25,True
8,23.38172618051166,0.841837134171408,0.004551168531179428,0.02646811120212078,0.05,1.2,25,True
9,18.53798653301872,0.6867769562401878,0.013807215727865696,0.044659025967121124,0.05,1.2,25,True
