sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,lambda_rd,anis_param,clip
0,29.8872341030535,0.9253468087419504,0.0010038334876298904,0.022191934287548065,0.7,0.9,50,1e-06,0.0215443469003188,True
1,30.020593281422478,0.9073556114384141,0.0009940576273947954,0.026919597759842873,0.7,0.9,50,1e-06,0.0215443469003188,True
2,30.9283969939313,0.9499613322448313,0.0007527637062594295,0.016454894095659256,0.7,0.9,50,1e-06,0.0001,True
3,30.106645427547136,0.9082852498857906,0.000900954008102417,0.017949175089597702,0.7,0.9,50,1e-06,0.0021544346900318,True
4,28.552102210715105,0.9320011998693025,0.0013754452811554074,0.01883605308830738,0.7,0.9,50,1e-06,0.0021544346900318,True
5,33.79938290083824,0.9504363114096924,0.00038559208041988313,0.012621155008673668,0.7,0.9,50,1e-06,0.0046415888336127,True
6,29.324073517414803,0.9279429339587504,0.0009562784689478576,0.020551471039652824,0.7,0.9,50,1e-06,0.0021544346900318,True
7,37.121087569218496,0.9715165556615105,0.00019208945741411299,0.007727509364485741,0.7,0.9,50,1e-06,0.0021544346900318,True
8,28.057240047524207,0.9085938347920668,0.0015508560463786125,0.01961507275700569,0.7,0.9,50,1e-06,0.01,True
9,18.770413916282205,0.6953062673703161,0.013087701052427292,0.03901054337620735,0.7,0.9,50,1e-06,0.0215443469003188,True
