sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,lambda_rd,anis_param,clip
0,37.259904777607616,0.9720555910046748,0.0001838207826949656,0.015871448442339897,0.07,0.9,100,1e-07,0.01,True
1,27.979751825305357,0.927941390837017,0.0015903610037639737,0.022864433005452156,0.07,0.9,100,1e-07,0.2154434690031882,True
2,33.67583538306359,0.9652458562508949,0.0003998663160018623,0.012371591292321682,0.07,0.9,100,1e-07,0.0046415888336127,True
3,35.25658143157143,0.9477309824704694,0.00027523835888132453,0.007216119207441807,0.07,0.9,100,1e-07,0.0021544346900318,True
4,31.00739541744824,0.9652429032221175,0.0007814730051904917,0.014118471182882786,0.07,0.9,100,1e-07,0.0464158883361277,True
5,37.52803895509765,0.9645538900135964,0.0001634039217606187,0.006086509209126234,0.07,0.9,100,1e-07,0.01,True
6,33.5038149236491,0.9642646065744945,0.00036526680923998356,0.010841728188097477,0.07,0.9,100,1e-07,0.0046415888336127,True
7,39.79568743810318,0.9809544473824978,0.00010376325371908024,0.00497894361615181,0.07,0.9,100,1e-07,0.1,True
8,30.16098367456195,0.9164639050631147,0.0009554261923767626,0.014722481369972229,0.07,0.9,100,1e-07,0.0215443469003188,True
9,18.753231818829832,0.7295777161321646,0.013139584101736546,0.026554254814982414,0.07,0.9,100,1e-07,0.1,True
10,25.619138622801856,0.9392632204420304,0.002709937049075961,0.030022742226719856,0.07,0.9,100,1e-07,0.1,True
11,33.871571614820446,0.957805404591425,0.00040945730870589614,0.010144248604774475,0.07,0.9,100,1e-07,0.4641588833612777,True
12,31.766398910419568,0.9617219514706555,0.0006612932193093002,0.012370649725198746,0.07,0.9,100,1e-07,0.1,True
13,28.470854556537603,0.9123174940976935,0.0014177918201312423,0.019155291840434074,0.07,0.9,100,1e-07,0.2154434690031882,True
14,33.987871901177115,0.9577869067758599,0.0003987059462815523,0.01648673042654991,0.07,0.9,100,1e-07,0.001,True
15,41.56258985616632,0.9732394906912303,6.966809451114386e-05,0.008171177469193935,0.07,0.9,100,1e-07,0.1,True
16,39.20491550997625,0.9790617769778205,0.00011969589104410261,0.010504295118153095,0.07,0.9,100,1e-07,0.2154434690031882,True
17,40.02771217081771,0.9741387127507459,9.925909398589283e-05,0.011069083586335182,0.07,0.9,100,1e-07,0.2154434690031882,True
18,36.30965538912596,0.963427340575293,0.0002257222222397104,0.009261565282940865,0.07,0.9,100,1e-07,0.1,True
19,31.456846254352868,0.9694625429263178,0.0006911876844242215,0.010639874264597893,0.07,0.9,100,1e-07,0.0215443469003188,True
20,29.204286587199753,0.878393892698582,0.0010277068940922618,0.024677058681845665,0.07,0.9,100,1e-07,0.1,True
21,42.43838119242936,0.9877216667398211,5.6975739425979555e-05,0.008157506585121155,0.07,0.9,100,1e-07,0.2154434690031882,True
22,36.183774682673864,0.9682840893143102,0.0002362018421990797,0.0201702993363142,0.07,0.9,100,1e-07,0.0001,True
23,34.420377492432294,0.9376379342286456,0.0003606719255913049,0.0176502987742424,0.07,0.9,100,1e-07,0.0004641588833612,True
24,33.09410252611116,0.9427342731793967,0.0004884285153821111,0.0201434139162302,0.07,0.9,100,1e-07,0.01,True
