sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,43.21807389030256,0.9892404916301232,4.6620581997558475e-05,0.01728922501206398,0.05,0.4,200
1,42.94649353525479,0.9878770942473928,5.0678241677815095e-05,0.011785230599343777,0.05,0.4,200
2,41.23790195364053,0.99207585453372,7.009840192040429e-05,0.011346960440278053,0.05,0.4,200
3,45.378097392434576,0.9924939336145625,2.6764391805045307e-05,0.012044618837535381,0.05,0.4,200
4,41.70634451380806,0.9928119811849329,6.653023592662066e-05,0.011655937880277634,0.05,0.4,200
5,46.29577524214891,0.9913054840298998,2.1701454897993244e-05,0.013285268098115921,0.05,0.4,200
6,45.720226918198776,0.9900939365689353,2.192648571508471e-05,0.013197466731071472,0.05,0.4,200
7,44.520521726876545,0.9864934606879365,3.495909186312929e-05,0.01326147560030222,0.05,0.4,200
8,44.85781806976797,0.9912972938965225,3.2397663744632155e-05,0.01236376166343689,0.05,0.4,200
9,44.21045287905428,0.9928909840352518,3.739896055776626e-05,0.01563199982047081,0.05,0.4,200
