sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,lambda_rd,anis_param,clip
0,24.93230691167724,0.9117043298294083,0.0031416253186762333,0.0051033529452979565,0.35,0.9,25,0.01,0.0215443469003188,True
1,25.98665368997198,0.8992070443817863,0.0025165497791022062,0.004719249904155731,0.35,0.9,25,0.01,0.0215443469003188,True
2,,,,,0.35,0.9,25,0.01,0.0001,True
3,33.40415634943203,0.9510760070031395,0.0004216494271531701,0.006599692162126303,0.35,0.9,25,0.01,0.0046415888336127,True
4,29.464584042759117,0.937795749239785,0.0011147952172905207,0.005777142010629177,0.35,0.9,25,0.01,0.0021544346900318,True
5,27.32871269351122,0.9217668691995524,0.001710783690214157,0.004570976831018925,0.35,0.9,25,0.01,0.01,True
6,31.083227379907463,0.966356953938556,0.0006377771496772766,0.004300039727240801,0.35,0.9,25,0.01,0.0021544346900318,True
7,37.38950260932653,0.9761820738468131,0.00018057682609651238,0.004597998224198818,0.35,0.9,25,0.01,0.0021544346900318,True
8,28.037524644482467,0.9068004634269533,0.0015579124446958303,0.003608059138059616,0.35,0.9,25,0.01,0.0215443469003188,True
9,19.295623802486894,0.7917913958184364,0.011596912518143654,0.00545923737809062,0.35,0.9,25,0.01,0.0215443469003188,True
