sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,23.02234491439122,0.8079654104055302,0.004876975901424885,0.037071116268634796,0.7,1.2,400,True
1,21.707996695771094,0.8058943874457966,0.006740176118910313,0.037239305675029755,0.7,1.2,400,True
2,25.933879316445836,0.8676074224581747,0.0023774446453899145,0.026784945279359818,0.7,1.2,400,True
3,27.70049070066724,0.8613528909223078,0.0015678989002481103,0.03224140405654907,0.7,1.2,400,True
4,28.037641633623434,0.9365594949577123,0.001548422034829855,0.03047844022512436,0.7,1.2,400,True
5,25.67084550239605,0.8628384141787028,0.002506004646420479,0.031926512718200684,0.7,1.2,400,True
6,22.31233248442635,0.8107119914036467,0.0048057204112410545,0.04294484108686447,0.7,1.2,400,True
7,30.59366476283705,0.9392358035664194,0.0008634671685285866,0.02276303991675377,0.7,1.2,400,True
8,23.404691311688115,0.8248077387507271,0.004527165088802576,0.03244264796376228,0.7,1.2,400,True
9,18.161395903494974,0.6227658108363329,0.015057926997542381,0.05652980878949165,0.7,1.2,400,True
