sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,15.014570497288187,0.14325311364847734,0.030826769769191742,0.3235498070716858,1.0,0.4,50
1,17.949993510891304,0.2934530283750105,0.01601295918226242,0.24020349979400635,1.0,0.4,50
2,16.43924445123619,0.06512963313825568,0.021162837743759155,0.2825428545475006,1.0,0.4,50
3,16.317437274547157,0.13283624789264753,0.021558741107583046,0.2779040038585663,1.0,0.4,50
4,15.154959812634331,0.11651089950416986,0.030071670189499855,0.25808781385421753,1.0,0.4,50
5,15.83954244312865,0.1188270467424967,0.02410527691245079,0.2854636311531067,1.0,0.4,50
6,15.191453615101418,0.09935448250045635,0.024765457957983017,0.29646703600883484,1.0,0.4,50
7,15.430328293498778,0.07614261807809367,0.02835172414779663,0.2987964451313019,1.0,0.4,50
8,17.142638015801865,0.19358720097233192,0.019143957644701004,0.25741130113601685,1.0,0.4,50
9,16.885225221345067,0.20311814031209632,0.020201435312628746,0.26160621643066406,1.0,0.4,50
