sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,30.783709168188693,0.9354971884918025,0.0008166090119630098,0.01749906688928604,0.5,0.8,100
1,36.93151419802324,0.9807751348051863,0.0002024507848545909,0.01590627431869507,0.5,0.8,100
2,31.575501670622227,0.897884582391372,0.000648557033855468,0.013877634890377522,0.5,0.8,100
3,40.320503696648046,0.9808902608151898,8.576631807954982e-05,0.012333609163761139,0.5,0.8,100
4,22.642290910498804,0.819013437005846,0.005363205447793007,0.02065034955739975,0.5,0.8,100
5,33.59253641217254,0.9607147640472719,0.00040440147859044373,0.014639431610703468,0.5,0.8,100
6,36.66694291679313,0.9862193702052129,0.00017631830996833742,0.014585177414119244,0.5,0.8,100
7,33.28735067530597,0.9027113516423833,0.00046438397839665413,0.012519968673586845,0.5,0.8,100
8,37.50774459960405,0.9829259636140091,0.00017600340652279556,0.016111599281430244,0.5,0.8,100
9,35.57975946127792,0.9756797521199235,0.00027285306714475155,0.02069738507270813,0.5,0.8,100
