sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,16.26366144076995,0.5144240486870716,0.023121656849980354,0.05771307647228241,0.5,1.0,200,False
1,18.578907621150375,0.6898281355733263,0.01385415717959404,0.056909702718257904,0.5,1.0,200,False
2,26.131931471176713,0.7723047239685046,0.002271460834890604,0.034301623702049255,0.5,1.0,200,False
3,28.03664862345219,0.8568581677675324,0.0014511165209114552,0.049358539283275604,0.5,1.0,200,False
4,19.846894996426578,0.6446885873291892,0.010208548046648502,0.0730995163321495,0.5,1.0,200,False
5,19.897001764180672,0.6543877174465624,0.009470353834331036,0.050565771758556366,0.5,1.0,200,False
6,19.665070622646063,0.6277535296550579,0.008840659633278847,0.06130518764257431,0.5,1.0,200,False
7,25.447951985080024,0.7612333628589285,0.002823690650984645,0.04232131317257881,0.5,1.0,200,False
8,18.587858862879738,0.609850194280688,0.013724911957979202,0.05642756447196007,0.5,1.0,200,False
9,19.34546365563197,0.7333822414042669,0.011464588344097137,0.06605511158704758,0.5,1.0,200,False
