sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,23.45658000538878,0.8179787489873628,0.004412929993122816,0.03320249170064926,0.7,1.0,300,True
1,22.14901624521261,0.8181466446685824,0.006089326459914446,0.03557826578617096,0.7,1.0,300,True
2,27.174050768176002,0.8899746300671117,0.001786871231161058,0.023811468854546547,0.7,1.0,300,True
3,28.38295000978175,0.8747925959721878,0.0013398992596194148,0.030181828886270523,0.7,1.0,300,True
4,28.360355201219942,0.9352865892205814,0.0014375335304066539,0.02842121757566929,0.7,1.0,300,True
5,25.613931521181232,0.8641693277842671,0.0025390617083758116,0.03050108067691326,0.7,1.0,300,True
6,22.514740472622865,0.8150199635014523,0.0045868828892707825,0.041462868452072144,0.7,1.0,300,True
7,31.534735049928276,0.9419074963059342,0.0006952464464120567,0.02062883973121643,0.7,1.0,300,True
8,23.395076533551528,0.8311136876895132,0.0045371996238827705,0.03015722706913948,0.7,1.0,300,True
9,18.300516201578212,0.6463737579649944,0.01458321139216423,0.05351722985506058,0.7,1.0,300,True
