sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,30.902279828054454,0.9312352932440799,0.0007946155965328217,0.021448343992233276,0.25,1.0,500
1,33.93214208347231,0.943118705876533,0.00040388404158875346,0.017071831971406937,0.25,1.0,500
2,30.96461925587232,0.9664404346416363,0.0007465113303624094,0.015911035239696503,0.25,1.0,500
3,35.991853632890184,0.9817239695812034,0.00023237091954797506,0.013013121671974659,0.25,1.0,500
4,33.718301937561876,0.9840990979266733,0.00041862321086227894,0.013228200376033783,0.25,1.0,500
5,35.73079999675377,0.9795603527619251,0.0002471646585036069,0.013022642582654953,0.25,1.0,500
6,34.91152948964438,0.9824800712928191,0.00026414281455799937,0.013903290964663029,0.25,1.0,500
7,35.34171012790843,0.9602142398171627,0.00028936186572536826,0.008874373510479927,0.25,1.0,500
8,33.344289534735225,0.964324088711426,0.0004590569587890059,0.016754841431975365,0.25,1.0,500
9,32.93652076043436,0.9618983106808766,0.0005014789057895541,0.018629392609000206,0.25,1.0,500
