sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,25.89877978639947,0.8880933821895882,0.0025148210115730762,0.024130936712026596,0.07,1.2,300,True
1,21.551247778434323,0.8075256345932246,0.006987891159951687,0.030537491664290428,0.07,1.2,300,True
2,29.06210504429907,0.9203226862020427,0.0011568787740543485,0.01960989646613598,0.07,1.2,300,True
3,29.84578995191082,0.9044821755893305,0.0009567273082211614,0.02557782270014286,0.07,1.2,300,True
4,28.884641518837096,0.9551216935733154,0.001274058478884399,0.022625844925642014,0.07,1.2,300,True
5,26.86336251974428,0.9073152009590449,0.0019042770145460963,0.027480870485305786,0.07,1.2,300,True
6,23.26173676316121,0.8482054103176017,0.0038620512932538986,0.03711904585361481,0.07,1.2,300,True
7,35.1089341187859,0.9708746814998434,0.0003052944375667721,0.015136592090129852,0.07,1.2,300,True
8,23.368522471956233,0.8364567504318717,0.004565026145428419,0.026838378980755806,0.07,1.2,300,True
9,18.50044967162741,0.6803585332698264,0.013927072286605835,0.04603439196944237,0.07,1.2,300,True
