sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,25.866890154902748,0.9025318196588626,0.0025333550292998552,0.021216092631220818,0.05,0.6,300,True
1,21.893114041795346,0.8256976259117841,0.006458913441747427,0.032077543437480927,0.05,0.6,300,True
2,29.565354577321937,0.9256924796228126,0.0010302980663254857,0.01598626747727394,0.05,0.6,300,True
3,31.411765852817744,0.9214445498759471,0.0006670993752777576,0.02396797575056553,0.05,0.6,300,True
4,29.545761131719537,0.9596805900673625,0.0010941514046862721,0.018294718116521835,0.05,0.6,300,True
5,26.405822060387095,0.9043390934039109,0.002115846611559391,0.025408688932657242,0.05,0.6,300,True
6,23.83090536224403,0.8717444611116827,0.003387670498341322,0.03280084580183029,0.05,0.6,300,True
7,37.081709160371965,0.9716491257566171,0.00019383910694159567,0.01313303504139185,0.05,0.6,300,True
8,22.83947681685168,0.8363225651829163,0.005156414583325386,0.027220243588089943,0.05,0.6,300,True
9,18.55900497655613,0.6932597238859027,0.013740555383265018,0.0417027585208416,0.05,0.6,300,True
