sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,lambda_rd,anis_param,clip
0,30.81983539355031,0.9646915041287002,0.0008098442922346294,0.007232148200273514,0.07,0.9,25,9.999999999999999e-06,0.0215443469003188,True
1,34.26988170483462,0.9729057724661625,0.0003736652433872223,0.009754596278071404,0.07,0.9,25,9.999999999999999e-06,0.0464158883361277,True
2,-191.3184370600935,0.48489735173244103,1.262821759996081e+19,2750902272.0,0.07,0.9,25,9.999999999999999e-06,0.0001,True
3,38.042596063019886,0.964767253328157,0.0001449130504624918,0.0031622438691556454,0.07,0.9,25,9.999999999999999e-06,0.0046415888336127,True
4,36.083965313013074,0.9808603040912449,0.0002428046427667141,0.005045006051659584,0.07,0.9,25,9.999999999999999e-06,0.0046415888336127,True
5,35.476010213464015,0.964903647097364,0.0002620990271680057,0.002872464479878545,0.07,0.9,25,9.999999999999999e-06,0.001,True
6,31.854524576044664,0.9762064901913898,0.0005339975468814373,0.004301181994378567,0.07,0.9,25,9.999999999999999e-06,0.0021544346900318,True
7,44.82094419864232,0.9884240624059465,3.2622549042571336e-05,0.0020071594044566154,0.07,0.9,25,9.999999999999999e-06,0.0004641588833612,True
8,33.76918508589044,0.9655338664941866,0.00041627182508818805,0.005087373312562704,0.07,0.9,25,9.999999999999999e-06,0.0021544346900318,True
9,20.268860009225293,0.8187519524431199,0.009268699213862419,0.008413035422563553,0.07,0.9,25,9.999999999999999e-06,0.0215443469003188,True
