sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,33.19961874806691,0.9414983850349244,0.0004681911668740213,0.024276187643408775,0.1,0.4,500
1,42.1472400691068,0.9874126421224222,6.091816976550035e-05,0.016664929687976837,0.1,0.4,500
2,34.04857307794674,0.9322194297278014,0.0003669788420666009,0.020470838993787766,0.1,0.4,500
3,43.050987459155664,0.982189062748285,4.57370733784046e-05,0.0172271728515625,0.1,0.4,500
4,25.21134406982785,0.8521708536510364,0.002968377433717251,0.025580406188964844,0.1,0.4,500
5,35.934475932198836,0.9558210486567303,0.00023584073642268777,0.018729902803897858,0.1,0.4,500
6,39.88142842703492,0.9784020346630714,8.411023736698553e-05,0.019811023026704788,0.1,0.4,500
7,35.93450382684826,0.9358587543738639,0.00025244217249564826,0.017070550471544266,0.1,0.4,500
8,39.72480671430635,0.9768632514434948,0.00010563670366536826,0.018786843866109848,0.1,0.4,500
9,36.51379269683156,0.9735628468579429,0.00022005211212672293,0.025284798815846443,0.1,0.4,500
