sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,lambda_rd,anis_param,clip
0,25.412916465690877,0.9169908728764341,0.0028125059325248003,0.003858165116980672,0.35,0.9,10,0.01,0.0215443469003188,True
1,26.66571119627113,0.9115422971609003,0.0021522848401218653,0.006617023143917322,0.35,0.9,10,0.01,0.0215443469003188,True
2,-326.38048157815876,0.48489735173244103,4.050853548970471e+32,inf,0.35,0.9,10,0.01,0.0001,True
3,34.42166804415815,0.9556133392717693,0.0003335802466608584,0.0037585715763270855,0.35,0.9,10,0.01,0.0046415888336127,True
4,30.97123634507947,0.9555529206606749,0.0007880065822973847,0.004955596290528774,0.35,0.9,10,0.01,0.0021544346900318,True
5,28.9411371123617,0.9192277825920688,0.0011801921064034104,0.004480312112718821,0.35,0.9,10,0.01,0.01,True
6,28.715936023044485,0.9256095464876685,0.001100013731047511,0.003444310510531068,0.35,0.9,10,0.01,0.0021544346900318,True
7,43.06018690522804,0.9879928722254878,4.8932070058071986e-05,0.0018686255207285285,0.35,0.9,10,0.01,0.0021544346900318,True
8,28.353379791443658,0.91330859872995,0.0014486301224678755,0.00310657755471766,0.35,0.9,10,0.01,0.0215443469003188,True
9,19.523964088145295,0.8041031065627062,0.01100293081253767,0.004822727758437395,0.35,0.9,10,0.01,0.0215443469003188,True
