sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,23.10118216966391,0.8428468110230822,0.00478924298658967,0.024433322250843048,0.35,0.4,300,True
1,22.18479687354227,0.8251427186074426,0.006039364263415337,0.03476882353425026,0.35,0.4,300,True
2,28.354457947822755,0.9120522492093787,0.001361609436571598,0.015930786728858948,0.35,0.4,300,True
3,29.424764915094215,0.8921137605227917,0.0010541214141994715,0.02640611119568348,0.35,0.4,300,True
4,28.514578602053845,0.9332828112830811,0.001387380645610392,0.020951030775904655,0.35,0.4,300,True
5,24.605731443969088,0.8638469491282385,0.0032025303225964308,0.029160935431718826,0.35,0.4,300,True
6,22.761397913237943,0.8301651368292613,0.004333631135523319,0.0358545184135437,0.35,0.4,300,True
7,27.336428916645644,0.9075259976435003,0.0018279715441167355,0.015613279305398464,0.35,0.4,300,True
8,22.17281548406551,0.8142667156250708,0.0060119302943348885,0.03153807297348976,0.35,0.4,300,True
9,18.479000814552812,0.684615459405818,0.013996024616062641,0.045753464102745056,0.35,0.4,300,True
