sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,23.820032869363573,0.8827621109898502,0.004058652091771364,0.022796466946601868,0.05,0.4,100,True
1,21.864189798535712,0.8302774373316839,0.006502073723822832,0.03344313055276871,0.05,0.4,100,True
2,29.368641463514308,0.9312925642633559,0.0010780382435768843,0.01388718280941248,0.05,0.4,100,True
3,31.052453639775802,0.9217109748261324,0.000724639103282243,0.023001762107014656,0.05,0.4,100,True
4,28.82219579970132,0.959645082276426,0.0012925100745633245,0.018174169585108757,0.05,0.4,100,True
5,25.60031082142725,0.9010239745198554,0.002547037322074175,0.026781832799315453,0.05,0.4,100,True
6,23.336885901127623,0.8671455618664231,0.0037957984022796154,0.032992519438266754,0.05,0.4,100,True
7,29.923539544908067,0.9627209086474743,0.0010075309546664357,0.014074131846427917,0.05,0.4,100,True
8,22.280361218824947,0.8309072345183822,0.005864883307367563,0.030610771849751472,0.05,0.4,100,True
9,18.512674614412894,0.6940302354805277,0.013887924142181873,0.04280121624469757,0.05,0.4,100,True
