sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,lambda_rd,anis_param,clip
0,23.835856848946978,0.89520666574257,0.004043890628963709,0.00775589793920517,0.35,0.9,100,0.01,0.0215443469003188,True
1,25.493631141877856,0.8807990771519312,0.0028190824668854475,0.005837365053594112,0.35,0.9,100,0.01,0.0215443469003188,True
2,-inf,,inf,inf,0.35,0.9,100,0.01,0.0001,True
3,31.422510904128412,0.9432295091074124,0.0006654509343206882,0.0056572421453893185,0.35,0.9,100,0.01,0.0046415888336127,True
4,27.04838644820789,0.8977617173968893,0.0019445311045274138,0.009486086666584015,0.35,0.9,100,0.01,0.0021544346900318,True
5,26.737603066241075,0.9129813081006759,0.001960225636139512,0.0061528682708740234,0.35,0.9,100,0.01,0.01,True
6,29.81242664944776,0.9435437018718759,0.0008545727469027042,0.00687542837113142,0.35,0.9,100,0.01,0.0021544346900318,True
7,32.66329625766939,0.9486952941514882,0.0005361454677768052,0.005553221795707941,0.35,0.9,100,0.01,0.0021544346900318,True
8,27.70339247672311,0.8992558312186658,0.0016825046623125672,0.004604138433933258,0.35,0.9,100,0.01,0.0215443469003188,True
9,18.894842389113954,0.7682724812355359,0.012718051671981812,0.0073107387870550156,0.35,0.9,100,0.01,0.0215443469003188,True
