sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,lambda_rd,anis_param,clip
0,35.36748839028378,0.9764852083996477,0.00028420795570127666,0.011126198805868626,0.07,0.9,200,9.999999999999999e-06,0.01,True
1,26.778118882977957,0.9271683534016805,0.002097292570397258,0.01117754727602005,0.07,0.9,200,9.999999999999999e-06,0.2154434690031882,True
2,35.4986277557951,0.9725274093625962,0.00026280616293661296,0.00883440487086773,0.07,0.9,200,9.999999999999999e-06,0.0046415888336127,True
3,37.03110043044168,0.9604855079253822,0.00018291825836058706,0.003950782585889101,0.07,0.9,200,9.999999999999999e-06,0.0021544346900318,True
4,32.57464717589531,0.9682554487288921,0.0005447393632493913,0.009866117499768734,0.07,0.9,200,9.999999999999999e-06,0.0464158883361277,True
5,37.16542118269975,0.9634660798652622,0.00017763326468411833,0.004114659037441015,0.07,0.9,200,9.999999999999999e-06,0.01,True
6,31.420696675641096,0.9693824759731597,0.0005900951218791306,0.005888072773814201,0.07,0.9,200,9.999999999999999e-06,0.0046415888336127,True
7,38.11931697426501,0.9787538084360099,0.00015264430840034038,0.0034730785991996527,0.07,0.9,200,9.999999999999999e-06,0.1,True
8,32.838629587639126,0.9475501949088677,0.0005157420528121293,0.00812277290970087,0.07,0.9,200,9.999999999999999e-06,0.0215443469003188,True
9,19.059366630382996,0.7717834939419989,0.01224526297301054,0.009924757294356823,0.07,0.9,200,9.999999999999999e-06,0.1,True
10,22.763828872548913,0.9084825287327954,0.005229861009865999,0.014132201671600342,0.07,0.9,200,9.999999999999999e-06,0.1,True
11,33.2910529041028,0.9658611918212336,0.000468015787191689,0.005951462779194117,0.07,0.9,200,9.999999999999999e-06,0.4641588833612777,True
12,35.29512343206089,0.976493801371847,0.0002934415824711323,0.005774208810180426,0.07,0.9,200,9.999999999999999e-06,0.1,True
13,31.587400142706098,0.9455960316831482,0.0006917639984749258,0.009155184961855412,0.07,0.9,200,9.999999999999999e-06,0.2154434690031882,True
14,35.87321830324654,0.9739222285578987,0.0002582962333690375,0.010283803567290306,0.07,0.9,200,9.999999999999999e-06,0.001,True
15,40.23956860767919,0.9703395664230589,9.447916818317026e-05,0.005007627885788679,0.07,0.9,200,9.999999999999999e-06,0.1,True
16,42.9092922473825,0.9863533365652657,5.100838825455867e-05,0.004712553229182959,0.07,0.9,200,9.999999999999999e-06,0.2154434690031882,True
17,39.54873087239845,0.9807829591911766,0.00011083284334745258,0.005463138688355684,0.07,0.9,200,9.999999999999999e-06,0.2154434690031882,True
18,34.982513597750724,0.9599104326975727,0.0003063998301513493,0.006082118023186922,0.07,0.9,200,9.999999999999999e-06,0.1,True
19,33.289849291015955,0.9725064002477225,0.0004532060120254755,0.007232267409563065,0.07,0.9,200,9.999999999999999e-06,0.0215443469003188,True
20,32.09837241837624,0.9323618804999426,0.0005277894088067114,0.0056754304096102715,0.07,0.9,200,9.999999999999999e-06,0.1,True
21,42.40873362369903,0.9923406483680471,5.7366018154425547e-05,0.004218714311718941,0.07,0.9,200,9.999999999999999e-06,0.2154434690031882,True
22,-79.9879016179466,0.3630005479882338,97825240.0,17951.41796875,0.07,0.9,200,9.999999999999999e-06,0.0001,True
23,36.24543322044441,0.9546725103791162,0.00023692272952757776,0.01033332571387291,0.07,0.9,200,9.999999999999999e-06,0.0004641588833612,True
24,35.06664879020668,0.950253643379984,0.0003101318725384772,0.012441679835319519,0.07,0.9,200,9.999999999999999e-06,0.01,True
