sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,lambda_rd,anis_param,clip
0,29.491321534061647,0.9573611189045158,0.0010996460914611816,0.005356205627322197,0.07,0.9,200,0.001,0.01,True
1,25.276750858446853,0.8993874224038819,0.002963437931612134,0.0031565027311444283,0.07,0.9,200,0.001,0.2154434690031882,True
2,32.12588615189049,0.9437080457329873,0.0005713598220609128,0.004809107631444931,0.07,0.9,200,0.001,0.0046415888336127,True
3,37.32216014245148,0.9696162352713269,0.00017106105224229395,0.0027441103011369705,0.07,0.9,200,0.001,0.0021544346900318,True
4,26.214870079669556,0.9242106640348124,0.0023559522815048695,0.005094329360872507,0.07,0.9,200,0.001,0.0464158883361277,True
5,36.55581198786615,0.9698369010621672,0.00020440203661564738,0.003421919420361519,0.07,0.9,200,0.001,0.01,True
6,28.389644793831028,0.9277621855184636,0.0011858430225402117,0.0036129129584878683,0.07,0.9,200,0.001,0.0046415888336127,True
7,33.04806396619412,0.9666897366198224,0.0004906885442323983,0.002182210795581341,0.07,0.9,200,0.001,0.1,True
8,31.02072994180293,0.9560850269504284,0.0007838311139494181,0.004734189715236425,0.07,0.9,200,0.001,0.0215443469003188,True
9,18.78165258955258,0.7776483247733951,0.013053877279162407,0.004302121698856354,0.07,0.9,200,0.001,0.1,True
10,20.846130087039935,0.8235930423921463,0.008133172988891602,0.005499171558767557,0.07,0.9,200,0.001,0.1,True
11,32.43531046586946,0.9807215082171777,0.0005699473549611866,0.0028300615958869457,0.07,0.9,200,0.001,0.4641588833612777,True
12,27.695212712958366,0.947873024175749,0.0016885452205315232,0.0034930238034576178,0.07,0.9,200,0.001,0.1,True
13,26.212422250674386,0.928553274448403,0.002384820720180869,0.004463864490389824,0.07,0.9,200,0.001,0.2154434690031882,True
14,38.442192116997965,0.9875961991009697,0.00014296203153207898,0.008749586530029774,0.07,0.9,200,0.001,0.001,True
15,34.46702171551348,0.9572896559725604,0.00035693630343303084,0.002685978775843978,0.07,0.9,200,0.001,0.1,True
16,35.6811634486262,0.9910080555145955,0.0002694352879188955,0.0024025265593081713,0.07,0.9,200,0.001,0.2154434690031882,True
17,39.23238360222956,0.9876134064206152,0.00011920739052584395,0.0026226192712783813,0.07,0.9,200,0.001,0.2154434690031882,True
18,28.33136632478262,0.9221858475759762,0.0014171090442687273,0.0032884073443710804,0.07,0.9,200,0.001,0.1,True
19,32.15488281642655,0.9383092046214577,0.0005885621067136526,0.0041475542820990086,0.07,0.9,200,0.001,0.0215443469003188,True
20,29.50222567788101,0.9131923649506691,0.0009595670271664858,0.0028482561465352774,0.07,0.9,200,0.001,0.1,True
21,39.152096366799334,0.9959646976092529,0.00012142790365032852,0.002249749144539237,0.07,0.9,200,0.001,0.2154434690031882,True
22,-15.393581691641769,0.6846869210444874,33.96400833129883,83.61146545410156,0.07,0.9,200,0.001,0.0001,True
23,37.11694301910524,0.9718492194256669,0.00019384552433621138,0.0041419691406190395,0.07,0.9,200,0.001,0.0004641588833612,True
24,33.24195301971751,0.9565826787145268,0.00047208036994561553,0.006140231620520353,0.07,0.9,200,0.001,0.01,True
