sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,15.823196399082764,0.48228235378215073,0.02558971382677555,0.06387005001306534,0.05,0.6,25,False
1,18.371257212957328,0.690612609885518,0.014532661996781826,0.06373552978038788,0.05,0.6,25,False
2,25.5765006719187,0.7453954073530069,0.0025813584215939045,0.03532762825489044,0.05,0.6,25,False
3,28.11985092854265,0.8535400900650496,0.0014235804555937648,0.05230517312884331,0.05,0.6,25,False
4,19.69896413352893,0.6368343022762079,0.01056226622313261,0.06951909512281418,0.05,0.6,25,False
5,19.8567585006229,0.6658116153663508,0.009558518417179585,0.05097297951579094,0.05,0.6,25,False
6,19.97330054624088,0.6303096897245344,0.00823496375232935,0.05689911171793938,0.05,0.6,25,False
7,25.674814387635724,0.7696020476422989,0.002679975936189294,0.04225477948784828,0.05,0.6,25,False
8,18.99543685140616,0.6417417888105146,0.012495447881519794,0.060215797275304794,0.05,0.6,25,False
9,19.31394160603125,0.7559744474217123,0.011548101902008057,0.06559392809867859,0.05,0.6,25,False
