sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,29.79982025309132,0.8755877047154372,0.0010242430726066232,0.03678702190518379,0.5,0.6,50
1,31.793890178907816,0.8566561287224064,0.0006608180119656026,0.04285065457224846,0.5,0.6,50
2,29.87721239696695,0.9115824555407276,0.000958908349275589,0.03092310018837452,0.5,0.6,50
3,32.93302889410004,0.9298906533587705,0.0004699636483564973,0.035145390778779984,0.5,0.6,50
4,28.739736102193216,0.9063893902597043,0.0013172855833545327,0.031660616397857666,0.5,0.6,50
5,31.777188286757514,0.903311477972135,0.0006142533966340125,0.04130305349826813,0.5,0.6,50
6,30.750130594489665,0.9203397043672139,0.000688618456479162,0.0340145044028759,0.5,0.6,50
7,33.68870908355898,0.8593373112495839,0.0004233907675370574,0.04301600530743599,0.5,0.6,50
8,32.27408972646994,0.8990757628214249,0.0005873359623365104,0.03662607818841934,0.5,0.6,50
9,34.06218118688549,0.9457616680239254,0.00038697835407219827,0.03443259000778198,0.5,0.6,50
