sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,36.32315459996023,0.9794817983458286,0.00022807077039033175,0.016162270680069923,0.25,0.6,300
1,33.40190649494524,0.9243384447060257,0.0004563312977552414,0.013650490902364254,0.25,0.6,300
2,34.00097764611106,0.9833926106961703,0.0003710227902047336,0.012290524318814278,0.25,0.6,300
3,38.51834275100979,0.9892406743039042,0.00012987718218937516,0.009996258653700352,0.25,0.6,300
4,34.060040761658,0.9839889010716272,0.0003869451757054776,0.011334200389683247,0.25,0.6,300
5,40.461041316158095,0.987970921123483,8.316915045725182e-05,0.011717351153492928,0.25,0.6,300
6,37.15132116504998,0.9925824838649132,0.0001577101502334699,0.010016190819442272,0.25,0.6,300
7,36.5976091353127,0.9689879190749551,0.00021669623674824834,0.009575644508004189,0.25,0.6,300
8,35.486901700819175,0.9783228757426957,0.0002802885719574988,0.013434776104986668,0.25,0.6,300
9,38.828714667258815,0.9812972883321921,0.0001291318330913782,0.013410315848886967,0.25,0.6,300
