sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,26.025877714789676,0.8910082502116885,0.0024422905407845974,0.023811496794223785,0.05,1.4,100,True
1,21.53786286077672,0.8092501641403004,0.007009460125118494,0.030821820721030235,0.05,1.4,100,True
2,29.011044857421485,0.919050058110769,0.0011705606011673808,0.020417774096131325,0.05,1.4,100,True
3,29.664898485123455,0.9055840700165099,0.0009974181884899735,0.02523319236934185,0.05,1.4,100,True
4,28.997858049031436,0.9585517440971575,0.0012412741780281067,0.022462083026766777,0.05,1.4,100,True
5,26.88291145424168,0.9098301378504774,0.0018957245629280806,0.02747626043856144,0.05,1.4,100,True
6,23.39691632548273,0.8532401280660196,0.0037436916027218103,0.0375843420624733,0.05,1.4,100,True
7,34.98742707777255,0.9717705634387039,0.00031395661062560976,0.014987594448029995,0.05,1.4,100,True
8,23.501094936447025,0.8398900004804194,0.004427779465913773,0.027490578591823578,0.05,1.4,100,True
9,18.35893753303808,0.6756570066016127,0.014388351701200008,0.04675551876425743,0.05,1.4,100,True
