sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,lambda_rd,anis_param,clip
0,29.718455123017215,0.9600494544188058,0.0010436131851747632,0.0032322602346539497,0.07,0.9,1,9.999999999999999e-06,0.0215443469003188,True
1,30.365505121434374,0.964545864684909,0.0009181642672047019,0.005861643236130476,0.07,0.9,1,9.999999999999999e-06,0.0464158883361277,True
2,-inf,,inf,inf,0.07,0.9,1,9.999999999999999e-06,0.0001,True
3,34.94241506054828,0.9519933156796008,0.00029588682809844613,0.0028386544436216354,0.07,0.9,1,9.999999999999999e-06,0.0046415888336127,True
4,36.84032379347838,0.9848966624038015,0.0002039957616943866,0.0026456983759999275,0.07,0.9,1,9.999999999999999e-06,0.0046415888336127,True
5,34.59558389170491,0.9579277320450673,0.0003210021823178977,0.0018147703958675265,0.07,0.9,1,9.999999999999999e-06,0.001,True
6,33.16230992620142,0.9795972692431311,0.00039514884701929986,0.002344992710277438,0.07,0.9,1,9.999999999999999e-06,0.0021544346900318,True
7,41.587268232807446,0.9875738123283789,6.868872878840193e-05,0.001378493383526802,0.07,0.9,1,9.999999999999999e-06,0.0004641588833612,True
8,33.2846285755395,0.9744905893862924,0.00046540674520656466,0.004951528273522854,0.07,0.9,1,9.999999999999999e-06,0.0021544346900318,True
9,20.637514393085507,0.8341808759490419,0.008514386601746082,0.004272683523595333,0.07,0.9,1,9.999999999999999e-06,0.0215443469003188,True
