sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,24.544736295637737,0.8491171520677269,0.003434879006817937,0.028627192601561546,0.35,1.0,300,True
1,21.907979194588005,0.8126419504126006,0.006436843425035477,0.03279511258006096,0.35,1.0,300,True
2,28.277541986986368,0.9098742830536382,0.001385939191095531,0.020806267857551575,0.35,1.0,300,True
3,28.994504972145506,0.8876083564611298,0.001163902459666133,0.027584627270698547,0.35,1.0,300,True
4,28.606116525337143,0.9416169237626103,0.0013584443368017673,0.025302724912762642,0.35,1.0,300,True
5,26.07558061334613,0.8835099259957525,0.002283012494444847,0.02880243957042694,0.35,1.0,300,True
6,22.8775273413795,0.8291121430928609,0.004219286143779755,0.03915373608469963,0.35,1.0,300,True
7,33.55677864477112,0.9559263152573008,0.0004364499473012984,0.017773177474737167,0.35,1.0,300,True
8,23.412683923287844,0.8350752492154631,0.00451884139329195,0.028006812557578087,0.35,1.0,300,True
9,18.48665984861831,0.6666447731545647,0.013971364125609398,0.048580802977085114,0.35,1.0,300,True
