sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,lambda_rd,anis_param,clip
0,29.46533620068806,0.9569450740013329,0.001106245326809585,0.0029976412188261747,0.07,0.9,5,0.0001,0.0215443469003188,True
1,29.345592188213324,0.9553034750377554,0.001161212450824678,0.005255701020359993,0.07,0.9,5,0.0001,0.0464158883361277,True
2,38.188830865996316,0.9851025191007876,0.0001414540020050481,0.002779620233923197,0.07,0.9,5,0.0001,0.0001,True
3,38.7394587562281,0.9713044310732523,0.0001234301453223452,0.0036456123925745487,0.07,0.9,5,0.0001,0.0046415888336127,True
4,34.81350127220762,0.9826713577451106,0.00032531446777284145,0.002526344731450081,0.07,0.9,5,0.0001,0.0046415888336127,True
5,35.133082756344756,0.9606137201881999,0.0002836338826455176,0.00176009361166507,0.07,0.9,5,0.0001,0.001,True
6,31.760388513044443,0.9795458917924125,0.0005456986255012453,0.002162547316402197,0.07,0.9,5,0.0001,0.0021544346900318,True
7,42.7782046343459,0.9892835545096973,5.221458923188038e-05,0.001688060350716114,0.07,0.9,5,0.0001,0.0004641588833612,True
8,33.44563979413693,0.9739906045736051,0.000448468083050102,0.0049467189237475395,0.07,0.9,5,0.0001,0.0021544346900318,True
9,20.35550656618151,0.8211433358129567,0.009085610508918762,0.003873125882819295,0.07,0.9,5,0.0001,0.0215443469003188,True
