sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,lambda_rd,anis_param,clip
0,32.129285630741656,0.9684892281259423,0.0005990409408695996,0.008677644655108452,0.07,0.9,200,0.0001,0.01,True
1,26.042390569245203,0.9066498288255828,0.0024844591971486807,0.005959605798125267,0.07,0.9,200,0.0001,0.2154434690031882,True
2,37.07253501691082,0.980978844550864,0.00018291312153451145,0.006912087555974722,0.07,0.9,200,0.0001,0.0046415888336127,True
3,37.40711621602658,0.9638122436393464,0.00016774729010649025,0.003371447091922164,0.07,0.9,200,0.0001,0.0021544346900318,True
4,30.53481657392122,0.9545943763018638,0.0008713082643225789,0.0069677019491791725,0.07,0.9,200,0.0001,0.0464158883361277,True
5,38.0170177756556,0.968350866576897,0.0001460039638914168,0.0035131622571498156,0.07,0.9,200,0.0001,0.01,True
6,31.848728119368978,0.9723614770592305,0.00053471076535061,0.004426418337970972,0.07,0.9,200,0.0001,0.0046415888336127,True
7,34.99644866151918,0.9700884072434914,0.00031330506317317486,0.002870790660381317,0.07,0.9,200,0.0001,0.1,True
8,33.255390340937495,0.9622266335245625,0.00046855054097250104,0.005639908369630575,0.07,0.9,200,0.0001,0.0215443469003188,True
9,18.800752013512692,0.7751833593819561,0.012996594421565533,0.007279237266629934,0.07,0.9,200,0.0001,0.1,True
10,22.207114133354438,0.8795720799292666,0.005945133976638317,0.008584528230130672,0.07,0.9,200,0.0001,0.1,True
11,36.67811469827515,0.9773094576271203,0.00021456275135278702,0.00644122576341033,0.07,0.9,200,0.0001,0.4641588833612777,True
12,33.23682695873667,0.9727091471538701,0.0004713584203273058,0.0044695050455629826,0.07,0.9,200,0.0001,0.1,True
13,29.658701021809367,0.9382502044552516,0.0010785191552713513,0.006261378061026335,0.07,0.9,200,0.0001,0.2154434690031882,True
14,38.29469541642675,0.9836166236391992,0.00014790076238568872,0.006682076491415501,0.07,0.9,200,0.0001,0.001,True
15,37.07401978961092,0.9597946253477359,0.00019583528046496212,0.0034968957770615816,0.07,0.9,200,0.0001,0.1,True
16,40.79314247484923,0.9884682664930267,8.303410868393257e-05,0.0033975180704146624,0.07,0.9,200,0.0001,0.2154434690031882,True
17,41.09556076273151,0.9836447786989596,7.762212044326589e-05,0.003751919372007251,0.07,0.9,200,0.0001,0.2154434690031882,True
18,29.37360934845122,0.9275554207440031,0.0011147536570206285,0.004658144898712635,0.07,0.9,200,0.0001,0.1,True
19,33.490224334777956,0.9630977474037707,0.00043277101940475404,0.005364488810300827,0.07,0.9,200,0.0001,0.0215443469003188,True
20,30.677115693846275,0.9219143564269328,0.0007321268785744905,0.004340180661529303,0.07,0.9,200,0.0001,0.1,True
21,44.15196940587528,0.9947499977453574,3.839999044430442e-05,0.003000714350491762,0.07,0.9,200,0.0001,0.2154434690031882,True
22,30.564196440519318,0.9706620560003631,0.0008614719263277948,0.00962839275598526,0.07,0.9,200,0.0001,0.0001,True
23,37.948930121090214,0.9668490050131815,0.0001600505056558177,0.006825114134699106,0.07,0.9,200,0.0001,0.0004641588833612,True
24,35.08602644549719,0.952461495449607,0.00030875118682160974,0.009354948997497559,0.07,0.9,200,0.0001,0.01,True
