sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,34.888425352100086,0.9725047455345145,0.0003173529403284192,0.014510334469377995,0.25,0.8,200
1,34.18268770992061,0.9338942709137658,0.0003812432405538857,0.011924752034246922,0.25,0.8,200
2,33.59136417663082,0.9848200576639397,0.00040771992644295096,0.010853849351406097,0.25,0.8,200
3,38.64563511720199,0.9894768388094178,0.00012612571299541742,0.008340628817677498,0.25,0.8,200
4,34.13541760375751,0.9877754930710522,0.0003802872379310429,0.009118647314608097,0.25,0.8,200
5,40.73056687812327,0.9890295584504449,7.816452853148803e-05,0.00854165107011795,0.25,0.8,200
6,37.913938151642114,0.9938330135632103,0.00013231158663984388,0.00868266448378563,0.25,0.8,200
7,36.867939912984305,0.9701504571088451,0.00020361901260912418,0.006749187596142292,0.25,0.8,200
8,35.49138015512516,0.978364297726083,0.00027999968733638525,0.012008614838123322,0.25,0.8,200
9,39.173715421992455,0.9867313323067683,0.00011927056038985029,0.01229504682123661,0.25,0.8,200
