sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,25.32062515442075,0.8722386335582741,0.002872913610190153,0.025952359661459923,0.25,1.2,100,True
1,21.789952973990857,0.8131417504801791,0.006614173296838999,0.03138444572687149,0.25,1.2,100,True
2,28.73619597647761,0.9179512448249357,0.001247035339474678,0.02050643041729927,0.25,1.2,100,True
3,29.254842937652583,0.8943512347143363,0.0010961825028061867,0.026488032191991806,0.25,1.2,100,True
4,28.747584768726906,0.9486674703004068,0.0013149069854989648,0.02401861548423767,0.25,1.2,100,True
5,26.571300525515053,0.8996394934294644,0.002036743564531207,0.028062423691153526,0.25,1.2,100,True
6,23.250156650533533,0.842990697988196,0.003872362896800041,0.038236867636442184,0.25,1.2,100,True
7,34.699842606661484,0.9664691570373511,0.00033545016776770353,0.015850737690925598,0.25,1.2,100,True
8,23.407384703141755,0.836783609618034,0.00452435901388526,0.02720041386783123,0.25,1.2,100,True
9,18.489665170603892,0.670563914904368,0.013961699791252613,0.04787389561533928,0.25,1.2,100,True
