sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,lambda_rd,anis_param,clip
0,26.605225202941007,0.9339158845021629,0.0021372856572270393,0.004684189334511757,0.35,0.9,10,0.01,0.0046415888336127,True
1,27.65475485136022,0.8868789660138384,0.0017139391275122762,0.008131418377161026,0.35,0.9,10,0.01,0.0464158883361277,True
2,31.796411574887617,0.9309855672012788,0.0006163922953419387,0.0039721583016216755,0.35,0.9,10,0.01,0.001,True
3,30.507984095190444,0.9468032427696065,0.000821426510810852,0.002975931391119957,0.35,0.9,10,0.01,0.01,True
4,28.626834298709703,0.9330051035569333,0.0013519794447347522,0.005847489461302757,0.35,0.9,10,0.01,0.0046415888336127,True
5,34.16275639595402,0.9515625321728218,0.0003546424850355834,0.004703659098595381,0.35,0.9,10,0.01,0.0046415888336127,True
6,28.715936023044485,0.9256095464876685,0.001100013731047511,0.003444310510531068,0.35,0.9,10,0.01,0.0021544346900318,True
7,38.89457771200794,0.9832120369831475,0.0001276893017347902,0.0022678407840430737,0.35,0.9,10,0.01,0.01,True
8,30.448419074251834,0.9387221922761577,0.0008942389977164567,0.00918535515666008,0.35,0.9,10,0.01,0.0046415888336127,True
9,19.523964088145295,0.8041031065627062,0.01100293081253767,0.004822727758437395,0.35,0.9,10,0.01,0.0215443469003188,True
10,26.85100557961284,0.9541720079471452,0.0020406688563525677,0.0056264218874275684,0.35,0.9,10,0.01,0.01,True
11,37.350609720058344,0.978297289080295,0.00018378278764430434,0.0024471196811646223,0.35,0.9,10,0.01,0.1,True
12,24.786226013070134,0.9520233977351519,0.0032992204651236534,0.003947871271520853,0.35,0.9,10,0.01,0.01,True
13,24.825075646271774,0.9202407605148968,0.0032823914662003517,0.004835649859160185,0.35,0.9,10,0.01,0.0215443469003188,True
14,31.74835485820557,0.9696360167089015,0.00066773546859622,0.009038934484124184,0.35,0.9,10,0.01,0.0021544346900318,True
15,39.420907113344626,0.9690293883760647,0.0001140780805144459,0.0033942325972020626,0.35,0.9,10,0.01,0.01,True
16,38.24549974916723,0.9893038126152736,0.000149286599480547,0.0021008243784308434,0.35,0.9,10,0.01,0.0464158883361277,True
17,39.236901268519,0.9854965749263025,0.00011908345186384395,0.003468047361820936,0.35,0.9,10,0.01,0.0464158883361277,True
18,28.987482857467093,0.9324213340799045,0.0012184048537164927,0.002789895050227642,0.35,0.9,10,0.01,0.01,True
19,27.449510195308918,0.8718836232481603,0.0017391201108694077,0.0029918455984443426,0.35,0.9,10,0.01,0.0046415888336127,True
20,30.58308011515704,0.9234778115836283,0.0007481521461158991,0.0029967278242111206,0.35,0.9,10,0.01,0.01,True
21,38.902123478908656,0.9952790735768091,0.00012862215226050466,0.001944062183611095,0.35,0.9,10,0.01,0.0464158883361277,True
22,31.73016940104031,0.9663371110202358,0.0006586334784515202,0.0049295127391815186,0.35,0.9,10,0.01,0.0021544346900318,True
23,37.675089687345086,0.9702113794991353,0.00017046730499714613,0.003436962142586708,0.35,0.9,10,0.01,0.0464158883361277,True
24,31.261212006744064,0.9586600418076673,0.000744886405300349,0.0043104952201247215,0.35,0.9,10,0.01,0.001,True
