sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,38.91700010874445,0.957194267058028,0.0001255119568668306,0.02840477041900158,0.05,0.2,50
1,39.47632642205158,0.9662867849548534,0.00011267777881585062,0.019877517595887184,0.05,0.2,50
2,40.542012700049185,0.9706091195406437,8.228053047787398e-05,0.019598793238401413,0.05,0.2,50
3,41.765560703965534,0.9731734265084114,6.149092951091006e-05,0.020500658079981804,0.05,0.2,50
4,39.39276666928959,0.9722039311109313,0.00011333833390381187,0.01996951550245285,0.05,0.2,50
5,41.97908632176371,0.9715745669584894,5.863511614734307e-05,0.0220339335501194,0.05,0.2,50
6,40.14841252695979,0.9587330933356556,7.909526902949437e-05,0.02374996244907379,0.05,0.2,50
7,39.7641380923878,0.95039261825252,0.00010451977868797258,0.024060044437646866,0.05,0.2,50
8,42.05216080500961,0.9764172990870795,6.181294156704098e-05,0.01999085769057274,0.05,0.2,50
9,39.71209344447365,0.9725882590616697,0.00010536477202549577,0.027704162523150444,0.05,0.2,50
