sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,15.934263852497159,0.4976091000541795,0.024943575263023376,0.06200862303376198,0.05,0.6,100,False
1,18.517928574365897,0.6982678054581791,0.014050055295228958,0.06206165999174118,0.05,0.6,100,False
2,25.759247846495484,0.7561606150942252,0.0024749906733632088,0.034166693687438965,0.05,0.6,100,False
3,28.296979317435905,0.8593825610936979,0.001366687472909689,0.05086085945367813,0.05,0.6,100,False
4,19.803371428540327,0.643828720020508,0.01031136978417635,0.06871850788593292,0.05,0.6,100,False
5,19.962036710312237,0.6761453500282071,0.009329592809081078,0.048858288675546646,0.05,0.6,100,False
6,19.832947086554885,0.6288131002049426,0.008505444973707199,0.05570882186293602,0.05,0.6,100,False
7,26.065679777787878,0.7826218528075238,0.0024493131786584854,0.04024980217218399,0.05,0.6,100,False
8,19.048712888755336,0.6485729890263887,0.01234309934079647,0.05905544385313988,0.05,0.6,100,False
9,19.32596542245468,0.7622857723482168,0.011516175232827663,0.06415916979312897,0.05,0.6,100,False
