sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,lambda_rd,anis_param,clip
0,32.909642610743376,0.9671838413943201,0.0005005192942917347,0.010347180999815464,0.35,0.9,1,1e-06,0.0215443469003188,True
1,33.09501266380544,0.9742916918391413,0.0004897445323877037,0.015051147900521755,0.35,0.9,1,1e-06,0.0215443469003188,True
2,-87.28933878701628,0.48489693183258203,499381216.0,18376.091796875,0.35,0.9,1,1e-06,0.0001,True
3,35.951251714081984,0.9621537907127872,0.00023455351765733212,0.004698924720287323,0.35,0.9,1,1e-06,0.0046415888336127,True
4,29.871091206814164,0.9592942397568617,0.0010151831666007638,0.008234825916588306,0.35,0.9,1,1e-06,0.0021544346900318,True
5,34.404220418133924,0.9754999684029565,0.00033546279883012176,0.0036099243443459272,0.35,0.9,1,1e-06,0.01,True
6,28.27592603706669,0.9658462593660635,0.001217304146848619,0.005872880574315786,0.35,0.9,1,1e-06,0.0021544346900318,True
7,44.118552672423704,0.9882056372791868,3.834926610579714e-05,0.002788665471598506,0.35,0.9,1,1e-06,0.0021544346900318,True
8,32.587255742859284,0.9491421284367425,0.0005464745336212218,0.009148680604994297,0.35,0.9,1,1e-06,0.0215443469003188,True
9,21.183704622681113,0.8109786076469647,0.007508174981921911,0.019841620698571205,0.35,0.9,1,1e-06,0.0215443469003188,True
