sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,15.72185675377963,0.4825840884167471,0.026193855330348015,0.06465601921081543,0.05,0.4,300,False
1,18.674429319309432,0.7034490426556713,0.013552766293287277,0.0640229806303978,0.05,0.4,300,False
2,25.752796623189987,0.7471398843048785,0.0024786698631942272,0.03526456281542778,0.05,0.4,300,False
3,27.74869816130936,0.8455771966097286,0.0015505912015214562,0.053352076560258865,0.05,0.4,300,False
4,19.7936638109097,0.636629407699626,0.010334444232285023,0.06930568069219589,0.05,0.4,300,False
5,20.08688545849928,0.6783117183737452,0.00906520988792181,0.04925354942679405,0.05,0.4,300,False
6,19.78194476116156,0.6255679966375062,0.00860591884702444,0.05530005320906639,0.05,0.4,300,False
7,26.423474884554274,0.7827649057633268,0.002255614148452878,0.04064277932047844,0.05,0.4,300,False
8,19.267015160831093,0.6623755660819556,0.011737996712327003,0.06081646680831909,0.05,0.4,300,False
9,19.36026236998123,0.7600150174732581,0.011425587348639965,0.06865225732326508,0.05,0.4,300,False
