sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,29.267221702393226,0.9091290489465798,0.0011578783160075545,0.023435525596141815,0.5,0.8,50
1,36.206195076583164,0.9773511666693062,0.00023924969718791544,0.020970603451132774,0.5,0.8,50
2,29.80447514390985,0.8403001879413984,0.0009751038160175085,0.01910652592778206,0.5,0.8,50
3,37.36151084718437,0.9576572393123887,0.000169518098118715,0.01837754249572754,0.5,0.8,50
4,21.254631993972836,0.7588079425631419,0.007382276933640242,0.026600558310747147,0.5,0.8,50
5,31.288716985140987,0.9347332178416082,0.0006873765378259122,0.020982973277568817,0.5,0.8,50
6,33.51515686166057,0.9704440350195449,0.0003643141535576433,0.020091179758310318,0.5,0.8,50
7,30.42077333446406,0.858689803054885,0.0008985348977148533,0.01851077377796173,0.5,0.8,50
8,38.41551869848592,0.9760877496809905,0.00014280508912634104,0.021725136786699295,0.5,0.8,50
9,34.40370965815272,0.9690526622213939,0.0003577122697606683,0.02555209770798683,0.5,0.8,50
