sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,15.425905841253218,0.4059504528554606,0.028041064739227295,0.08412837237119675,0.7,0.2,200,False
1,17.74129888093714,0.5397605818720468,0.016801226884126663,0.10712195187807083,0.7,0.2,200,False
2,23.953204605727585,0.5233184191515681,0.003751266049221158,0.06818847358226776,0.7,0.2,200,False
3,25.748063991479953,0.739382736593431,0.0024578801821917295,0.07324947416782379,0.7,0.2,200,False
4,18.085950997980135,0.43844700996766467,0.015312934294342995,0.09975887835025787,0.7,0.2,200,False
5,19.30707486148932,0.5439437275276041,0.010848229750990868,0.07175447791814804,0.7,0.2,200,False
6,19.95820203721664,0.5781513591215516,0.008263641968369484,0.07365080714225769,0.7,0.2,200,False
7,24.00279535715026,0.5837362656746804,0.003938517067581415,0.07478886842727661,0.7,0.2,200,False
8,18.874005626220292,0.5593590934560115,0.012849757447838783,0.08490877598524094,0.7,0.2,200,False
9,19.06523459241454,0.6233468707019566,0.012228729203343391,0.09145158529281616,0.7,0.2,200,False
