sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,45.04624530505326,0.9966149577415395,3.060275412281044e-05,0.010592127218842506,0.05,0.6,200
1,43.94770337905095,0.9918227820235264,4.024394729640335e-05,0.0075021167285740376,0.05,0.6,200
2,41.07672666247812,0.9962326971923604,7.27487713447772e-05,0.0067799887619912624,0.05,0.6,200
3,46.696895972703345,0.9962671205355287,1.9755021639866754e-05,0.006548610050231218,0.05,0.6,200
4,42.57495626643514,0.9978141345629629,5.447006697067991e-05,0.006365939974784851,0.05,0.6,200
5,48.059433206028785,0.9967784674144259,1.4458494661084842e-05,0.006893272511661053,0.05,0.6,200
6,48.433054423464654,0.9975546537230504,1.1740490663214587e-05,0.006849656347185373,0.05,0.6,200
7,45.67878777434337,0.9954370385568332,2.677524753380567e-05,0.0068168481811881065,0.05,0.6,200
8,45.06408957133243,0.9959070895662987,3.08948838210199e-05,0.007559659890830517,0.05,0.6,200
9,46.17056696281513,0.9970358687350133,2.3814862288418226e-05,0.00816898513585329,0.05,0.6,200
