sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,16.372252579439817,0.5246330213378091,0.022550689056515694,0.05448208749294281,0.25,1.0,50,False
1,18.053376893155967,0.6715271129638163,0.015636270865797997,0.055237237364053726,0.25,1.0,50,False
2,25.91839985790697,0.7706632290728812,0.0023859336506575346,0.03109845519065857,0.25,1.0,50,False
3,27.82290650913685,0.8633258840572801,0.001524321036413312,0.04731036722660065,0.25,1.0,50,False
4,19.546393251572006,0.6417518144908819,0.010939921252429485,0.06894595175981522,0.25,1.0,50,False
5,19.781634993868572,0.6631121330770066,0.009725297801196575,0.048418499529361725,0.25,1.0,50,False
6,20.046936779386485,0.6377405152495812,0.008096514269709587,0.058244045823812485,0.25,1.0,50,False
7,25.64070355586408,0.7699688461121899,0.0027011078782379627,0.040326762944459915,0.25,1.0,50,False
8,18.594052272147017,0.6187952690267281,0.013705356046557426,0.05478060618042946,0.25,1.0,50,False
9,19.47324963409146,0.7605390730857589,0.011132169514894485,0.060470014810562134,0.25,1.0,50,False
