sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,15.981919109016955,0.505658811740519,0.024671364575624466,0.06097779795527458,0.05,0.6,300,False
1,18.585619308412035,0.7013756160617598,0.013832763768732548,0.060979507863521576,0.05,0.6,300,False
2,25.864733894984873,0.7611520125047279,0.0024155995342880487,0.03357173129916191,0.05,0.6,300,False
3,28.359231029317826,0.861040012413584,0.0013472370337694883,0.05005063861608505,0.05,0.6,300,False
4,19.858975393466984,0.6467725711314393,0.010180192068219185,0.06827875971794128,0.05,0.6,300,False
5,20.01560149744111,0.6801616555959,0.00921523105353117,0.047948773950338364,0.05,0.6,300,False
6,19.74332623528737,0.6265707614663236,0.008682786487042904,0.054989878088235855,0.05,0.6,300,False
7,26.134924618159125,0.7852177676543886,0.002410570392385125,0.03940626606345177,0.05,0.6,300,False
8,19.046862717550464,0.6494647802704425,0.012348358519375324,0.05845475569367409,0.05,0.6,300,False
9,19.339862461342964,0.7647000468600652,0.011479382403194904,0.0635368600487709,0.05,0.6,300,False
