sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,24.224565497798306,0.8357227043612901,0.0036976735573261976,0.031185507774353027,0.35,1.2,400,True
1,21.716102836448833,0.8058878714477636,0.0067276074551045895,0.033946242183446884,0.35,1.2,400,True
2,27.568458649753445,0.8981448034555253,0.0016317456029355526,0.0234481543302536,0.35,1.2,400,True
3,28.500103490049415,0.8795421369369233,0.0013042377540841699,0.02869439125061035,0.35,1.2,400,True
4,28.269742411821973,0.9418106086867389,0.0014678419101983309,0.027414798736572266,0.35,1.2,400,True
5,26.060286243450168,0.8801338105466456,0.0022910668049007654,0.02966231480240822,0.35,1.2,400,True
6,22.85779087603097,0.8273876833760637,0.004238504450768232,0.040799953043460846,0.35,1.2,400,True
7,32.51424875895993,0.9517634050426591,0.0005548651097342372,0.019058972597122192,0.35,1.2,400,True
8,23.47044641604502,0.830255304605453,0.004459137097001076,0.029125971719622612,0.35,1.2,400,True
9,18.28233523816158,0.6439560163073901,0.014644389972090721,0.05219860374927521,0.35,1.2,400,True
