sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,16.36293880600782,0.5208281525287024,0.022599102929234505,0.056305963546037674,0.35,1.0,200,False
1,18.456133014232517,0.6864542158714033,0.014251402579247952,0.056175366044044495,0.35,1.0,200,False
2,26.16592306029805,0.7758223117336749,0.002253751503303647,0.033034224063158035,0.35,1.0,200,False
3,28.063579096179904,0.8595767052225688,0.001442145905457437,0.04855891689658165,0.35,1.0,200,False
4,19.83654896966478,0.6472018709248213,0.010232897475361824,0.07201136648654938,0.35,1.0,200,False
5,19.9134475250001,0.6608776735790688,0.009434560313820839,0.04993037134408951,0.35,1.0,200,False
6,19.681333354778612,0.6256432380997514,0.00880761630833149,0.06023302674293518,0.35,1.0,200,False
7,25.465067055538945,0.7628174465052568,0.0028125846292823553,0.04198140650987625,0.35,1.0,200,False
8,18.58536372765159,0.6127914798137947,0.01373280119150877,0.05582107603549957,0.35,1.0,200,False
9,19.381762679103744,0.7435166946748372,0.011369163170456886,0.06408026814460754,0.35,1.0,200,False
