sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,45.03193378947418,0.9967493348138866,3.0703769880346954e-05,0.007314917631447315,0.05,0.8,100
1,44.05274777766803,0.9919286698748822,3.928222577087581e-05,0.005586526356637478,0.05,0.8,100
2,41.13142168730829,0.9968327456245235,7.183832349255681e-05,0.004755176603794098,0.05,0.8,100
3,46.731613902028116,0.9963744701000682,1.9597728169173934e-05,0.00400053383782506,0.05,0.8,100
4,42.72182450905434,0.997974553159885,5.265881191007793e-05,0.003986509051173925,0.05,0.8,100
5,48.2312998488655,0.9972561739761886,1.3897491044190247e-05,0.0039846752770245075,0.05,0.8,100
6,48.24070989470204,0.9980163503480524,1.2272152162040584e-05,0.004283364396542311,0.05,0.8,100
7,44.76149510346132,0.9957934646137727,3.307217775727622e-05,0.003894299268722534,0.05,0.8,100
8,44.59230181220886,0.9961392705254757,3.444017420406453e-05,0.005277689546346664,0.05,0.8,100
9,46.35820102063538,0.9972357141590217,2.2807866116636433e-05,0.005437883082777262,0.05,0.8,100
