sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,lambda_rd,anis_param,clip
0,28.23313511726212,0.94271544723265,0.001469168346375227,0.004963576328009367,0.35,0.9,5,0.001,0.0046415888336127,True
1,28.289015206288273,0.9393352484109478,0.0014810488792136312,0.004597854800522327,0.35,0.9,5,0.001,0.0464158883361277,True
2,35.91739170813659,0.9751091077077991,0.0002386487612966448,0.00392724946141243,0.35,0.9,5,0.001,0.001,True
3,37.537426740223594,0.9686172631702802,0.00016278876864816993,0.003124041948467493,0.35,0.9,5,0.001,0.01,True
4,32.372377971011794,0.9648960593038299,0.0005707103409804404,0.0037621220108121634,0.35,0.9,5,0.001,0.0046415888336127,True
5,38.126449981226436,0.9748971290709556,0.00014237094728741795,0.0027261085342615843,0.35,0.9,5,0.001,0.0046415888336127,True
6,31.226390960379668,0.9755616215421935,0.0006170958513393998,0.0029167993925511837,0.35,0.9,5,0.001,0.0021544346900318,True
7,43.38341371571305,0.9876690482330519,4.542248643701896e-05,0.0017150030471384525,0.35,0.9,5,0.001,0.01,True
8,32.21904382887077,0.9697532952754491,0.0005948276375420392,0.003695387626066804,0.35,0.9,5,0.001,0.0046415888336127,True
9,19.867116563698882,0.8170586597461225,0.010167007334530354,0.004905334208160639,0.35,0.9,5,0.001,0.0215443469003188,True
10,29.78522975901975,0.9783673972906343,0.0010383650660514832,0.006099635735154152,0.35,0.9,5,0.001,0.01,True
11,36.98376685513114,0.9720805523872867,0.00019998116476926953,0.007030801847577095,0.35,0.9,5,0.001,0.1,True
12,26.087812193488865,0.9597783014139831,0.002444853074848652,0.0048528253100812435,0.35,0.9,5,0.001,0.01,True
13,25.045301207356676,0.9256781006310716,0.0031200950033962727,0.005240327212959528,0.35,0.9,5,0.001,0.0215443469003188,True
14,37.854818449307345,0.986527117028817,0.00016366584168281406,0.007507822476327419,0.35,0.9,5,0.001,0.0021544346900318,True
15,40.12872706272526,0.9743584186699861,9.692151797935367e-05,0.002657179953530431,0.35,0.9,5,0.001,0.01,True
16,40.73047957676775,0.9881745465215146,8.424086990999058e-05,0.0026138504035770893,0.35,0.9,5,0.001,0.0464158883361277,True
17,40.30035919752052,0.9840774613637304,9.321925608674064e-05,0.00358950300142169,0.35,0.9,5,0.001,0.0464158883361277,True
18,35.87380293215325,0.9738731868834195,0.0002495511434972286,0.0033899955451488495,0.35,0.9,5,0.001,0.01,True
19,27.8380813556512,0.9115558514838618,0.0015902757877483964,0.004162288736552,0.35,0.9,5,0.001,0.0046415888336127,True
20,34.07040179743382,0.9558030131077865,0.00033516428084112704,0.003118320135399699,0.35,0.9,5,0.001,0.01,True
21,43.07595576920244,0.9960072602157868,4.919630737276748e-05,0.00220093154348433,0.35,0.9,5,0.001,0.0464158883361277,True
22,33.08096452956232,0.9796438802906358,0.00048257442540489137,0.005360237788408995,0.35,0.9,5,0.001,0.0021544346900318,True
23,37.122605664500526,0.9667424231121784,0.00019359291763976216,0.0040877219289541245,0.35,0.9,5,0.001,0.0464158883361277,True
24,33.13417419788923,0.9586777837622154,0.0004839425964746624,0.00584593927487731,0.35,0.9,5,0.001,0.001,True
