sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,35.012837300855466,0.9715159612643399,0.0003083907358814031,0.010127739980816841,0.05,1.4,500
1,40.300048276457204,0.9848885419629553,9.321076504420489e-05,0.008406889624893665,0.05,1.4,500
2,38.873827139707814,0.988412870388282,0.0001208135363413021,0.009126278571784496,0.05,1.4,500
3,41.724875665073455,0.9888717058519337,6.206968100741506e-05,0.007287836167961359,0.05,1.4,500
4,28.16679781683633,0.9380576295222629,0.0015030510257929564,0.011421370320022106,0.05,1.4,500
5,43.34194564603323,0.9935924314400729,4.284220631234348e-05,0.007633088622242212,0.05,1.4,500
6,39.92471198191681,0.9899287599958748,8.327612886205316e-05,0.009680651128292084,0.05,1.4,500
7,40.39012742742999,0.9777547274672949,9.048978972714394e-05,0.006480667740106583,0.05,1.4,500
8,33.375076450651726,0.9583287232308442,0.0004558142099995166,0.00944388099014759,0.05,1.4,500
9,40.146617264732285,0.9830092069442058,9.5332958153449e-05,0.010689627379179,0.05,1.4,500
