sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,35.78803580805194,0.975174908471458,0.0002579773135948926,0.009923337958753109,0.05,0.8,200
1,44.63086136104494,0.9950442293387818,3.4386244806228206e-05,0.006640739738941193,0.05,0.8,200
2,37.623281358873484,0.982978100485723,0.00016112769662868232,0.007408525329083204,0.05,0.8,200
3,48.31248480496173,0.9963741979116749,1.3618165212392341e-05,0.0055571733973920345,0.05,0.8,200
4,27.16079323855759,0.9209521953400966,0.0018948472570627928,0.012329631485044956,0.05,0.8,200
5,40.30447488259178,0.9855768000024637,8.622216410003603e-05,0.006354558281600475,0.05,0.8,200
6,43.9250802627369,0.995441188722449,3.315001231385395e-05,0.007964124903082848,0.05,0.8,200
7,39.75762948918623,0.9740973958674476,0.00010467653919477016,0.005544757936149836,0.05,0.8,200
8,39.238799882303695,0.985230955330826,0.00011814504250651225,0.008415460586547852,0.05,0.8,200
9,40.45227053290884,0.9901794932851851,8.885416173143312e-05,0.011002992279827595,0.05,0.8,200
