sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,35.05504453638526,0.9691107321657448,0.00030540814623236656,0.014096522703766823,0.05,0.6,300
1,44.419141486259264,0.9946128913000518,3.610411658883095e-05,0.009190957993268967,0.05,0.6,300
2,36.26117153139876,0.9725836745172093,0.0002204860793426633,0.010853425599634647,0.05,0.6,300
3,47.68558304431774,0.9955706896089301,1.5732901374576613e-05,0.008626437745988369,0.05,0.6,300
4,26.564218909660497,0.9029324349704111,0.002173860091716051,0.016569696366786957,0.05,0.6,300
5,38.53885795759719,0.9780319507999808,0.00012947341019753367,0.009328036569058895,0.05,0.6,300
6,42.99138707352964,0.9938424069845763,4.110106237931177e-05,0.010881888680160046,0.05,0.6,300
7,38.53666632123256,0.9662306171037465,0.00013865824439562857,0.008803642354905605,0.05,0.6,300
8,40.60253481204032,0.9872590233144131,8.630620868643746e-05,0.010968079790472984,0.05,0.6,300
9,38.94805539519289,0.9884873916797716,0.00012563170457724482,0.014837440103292465,0.05,0.6,300
