sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,26.24762248442325,0.900893569716336,0.002320720348507166,0.022326333448290825,0.05,1.0,100,True
1,21.65107208574082,0.8165210895305183,0.006829103920608759,0.029634129256010056,0.05,1.0,100,True
2,29.454267671358295,0.924601652818214,0.0010569917503744364,0.017783528193831444,0.05,1.0,100,True
3,31.071608205668994,0.9193102856377146,0.0007214501965790987,0.0241304412484169,0.05,1.0,100,True
4,29.32951408571902,0.960523897157242,0.001150011201389134,0.020733941346406937,0.05,1.0,100,True
5,27.11630583885851,0.914090996681183,0.001796535449102521,0.026319222524762154,0.05,1.0,100,True
6,23.37685665035028,0.8575610183503455,0.003761023748666048,0.03544037044048309,0.05,1.0,100,True
7,36.262355921687835,0.9753205848336834,0.00023408666311297566,0.014168981462717056,0.05,1.0,100,True
8,23.3599186869327,0.8434225407124365,0.0045740786008536816,0.026104621589183807,0.05,1.0,100,True
9,18.655053080026423,0.6952956087526838,0.013440005481243134,0.04330068081617355,0.05,1.0,100,True
