sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,lambda_rd,anis_param,clip
0,36.50783348713861,0.9706258592421672,0.00021857564570382237,0.01635926030576229,0.35,0.9,25,1e-06,0.0215443469003188,True
1,33.32818590692261,0.9445035555721929,0.00046414355165325105,0.02383100800216198,0.35,0.9,25,1e-06,0.0215443469003188,True
2,33.135827003420694,0.962284965580954,0.00045280964695848525,0.013099223375320435,0.35,0.9,25,1e-06,0.0001,True
3,34.42113507057575,0.9412545989333845,0.00033362116664648056,0.0075766295194625854,0.35,0.9,25,1e-06,0.0046415888336127,True
4,31.18906280661912,0.9530798639829191,0.0007494579185731709,0.013378973118960857,0.35,0.9,25,1e-06,0.0021544346900318,True
5,36.21423507899762,0.9621625891103341,0.00022112757142167538,0.005959699396044016,0.35,0.9,25,1e-06,0.01,True
6,31.923461707550413,0.9585793541035047,0.0005255881114862859,0.010878474451601505,0.35,0.9,25,1e-06,0.0021544346900318,True
7,41.02113435819532,0.9818854093459368,7.825261855032295e-05,0.00473754433915019,0.35,0.9,25,1e-06,0.0021544346900318,True
8,29.875591514768,0.9217676599812766,0.0010203198762610555,0.014007441699504852,0.35,0.9,25,1e-06,0.0215443469003188,True
9,20.122012217724965,0.7596054778435493,0.009587460197508335,0.03331351280212402,0.35,0.9,25,1e-06,0.0215443469003188,True
