sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,43.122071527416146,0.9910296871104846,4.7662619181210175e-05,0.016188686713576317,0.05,0.4,400
1,43.24309594128516,0.989251455778431,4.733270179713145e-05,0.010298045352101326,0.05,0.4,400
2,40.50669677732424,0.992736520997265,8.295234147226438e-05,0.010389015078544617,0.05,0.4,400
3,45.79912207797685,0.9940382271113164,2.4291532099596225e-05,0.010877057909965515,0.05,0.4,400
4,41.728090563915686,0.9945638353856602,6.619793566642329e-05,0.010820940136909485,0.05,0.4,400
5,46.29796819736814,0.9922635173588469,2.169050094380509e-05,0.012368770316243172,0.05,0.4,400
6,46.484607008471535,0.9919015336608739,1.8387852833257057e-05,0.01185219082981348,0.05,0.4,400
7,45.34523466527037,0.9890488763373456,2.8912711059092544e-05,0.01168874092400074,0.05,0.4,400
8,44.60019163719395,0.9918670014884818,3.4377662814222276e-05,0.01145129557698965,0.05,0.4,400
9,44.774466628437075,0.9939077841454369,3.284415652160533e-05,0.014619750902056694,0.05,0.4,400
