sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,25.649332333381572,0.8980649023039758,0.002663494786247611,0.021175382658839226,0.25,0.6,25,True
1,22.299528702676263,0.843308541614522,0.00588190509006381,0.03167016804218292,0.25,0.6,25,True
2,29.49618068134564,0.9261756925650682,0.0010468398686498404,0.01684797927737236,0.25,0.6,25,True
3,31.122549695503817,0.9192677234502277,0.0007130371523089707,0.02434796467423439,0.25,0.6,25,True
4,29.78028228757252,0.9579284065033014,0.0010366336209699512,0.01911071129143238,0.25,0.6,25,True
5,26.2105945762882,0.9044029654654356,0.0022131300065666437,0.025650616735219955,0.25,0.6,25,True
6,24.043496691036637,0.8739151842062606,0.0032258343417197466,0.03267870843410492,0.25,0.6,25,True
7,38.03855181769261,0.973407219053545,0.00015550956595689058,0.012281617149710655,0.25,0.6,25,True
8,23.067042392140998,0.8462836195018443,0.004893180448561907,0.02690053917467594,0.25,0.6,25,True
9,18.65563927445464,0.6948391872836704,0.013438193127512932,0.042285263538360596,0.25,0.6,25,True
